kpn,STD_CHGR,MATNG_PRTS_PARTCPTN_AT,BRDR_TRB,BRDR_THWD,STD_CRWG,BRDR_LN_Y_AR,BRDR_MRSC,SLE_AT_NM,STD_BDLN,SLE_AT,BRDR_CRWG,BRDR_12_MTAG_WGHT,STD_LN_Y_AR,BRDR_WTHG,BRDR_BCKF_THCN,STD_MRSC,BRBL_SPCHCKN_CODE_NM,STD_CHWD,PPLT_REGIST_NO,PPLT_IDNTFC_NO,STD_12_MTAG_WGHT,STD_BCKF_THCN,BRDR_ISWD,BRDR_DPCH,STD_WTHG,BRBL_NO,BIRTH_DATETM,STD_ISWD,STD_TRB,MATNG_PRTS_PARTCPTN_AT_NM,BRDR_HPWD,STD_HHC,BRDR_BDLN,STD_THWD,BRDR_CHGR,BRBL_SPCHCKN_CODE,BRDR_HHC,BRDR_CHWD,STD_DPCH,STD_HPWD,SCDR_REGIST_NO,SCDR_PPLT_IDNTFC_NO,NRPL_PPLT_IDNTFC_NO,NRPL_REGIST_NO,SCDR_KPN,BEING_AT_NM,BEING_AT
,0,N,0.5233,1.2159,1.4513,4.3307,0.3738,미판매,0,N,38.9321,32.1814,0.6002,0.8997,-0.2691,0.491,후보,0,229265071,002114490791,1.2727,-0.1686,0.5604,0.5989,0,KPN1398,20170302,0,0,미참여,0.3721,0,2.1386,0,3.7008,HA5702,2.5348,-0.2761,0,0,225567648,001225567648,001227908282,227908282,KPN990,,
KPN140,0,N,0.0704,-0.8156,-0.9339,-1.9064,-0.1022,미판매,0,N,-12.8844,-11.8289,-0.6749,-0.3615,-0.4684,-0.0058,보증,0,211215399,000150167700,-1.3249,-0.2845,-0.4035,-0.1687,0,KPN140,19890610,0,0,미참여,-0.6517,0,-0.8937,0,-2.9357,HA5701,0.2624,-0.7845,0,0,,,,,,,
,0,Y,0.4809,1.6641,2.2298,14.6788,2.5152,판매,0,Y,55.8443,27.9819,2.7156,1.7623,0.9921,2.7259,보증,0,229044884,002115133808,1.0248,0.565,0.6747,0.3538,0,KPN1400,20170401,0,0,참여,2.8009,0,4.1461,0,2.6211,HA5701,2.3305,1.1775,0,0,226967609,001226967609,001227109926,227109926,KPN1159,,
,0,Y,0.761,1.2144,1.896,10.9963,0.7533,판매,0,Y,48.5922,32.2274,1.9628,2.2589,-1.7705,0.8871,보증,0,228905323,002115719016,1.2754,-1.0419,1.0937,0.2237,0,KPN1401,20170218,0,0,참여,-1.1391,0,4.6639,0,1.0002,HA5701,2.0004,0.491,0,0,225300578,001225300578,001227704998,227704998,KPN1009,,
,0,Y,0.0152,0.4557,2.083,12.8711,2.0969,판매,0,Y,52.6548,37.1937,2.3461,-1.4054,-1.2099,2.2894,보증,0,229161857,002114239143,1.5685,-0.7158,1.0054,-0.8213,0,KPN1402,20170228,0,0,참여,1.8921,0,0.3284,0,-1.1325,HA5701,-0.3554,1.2486,0,0,224935161,001224935161,001225844335,225844335,KPN950,,
,0,N,0.3743,0.978,1.2954,3.5243,-0.9103,미판매,0,N,35.5449,40.6384,0.4353,0.0522,-0.2626,-0.8491,후보,0,229161861,002114239186,1.7719,-0.1648,-0.1721,0.7046,0,KPN1403,20170301,0,0,미참여,0.4369,0,0.571,0,3.7531,HA5702,0.1212,1.1846,0,0,225444006,001225444006,001227126683,227126683,KPN1011,,
,0,Y,-0.2806,-0.7179,1.3763,7.7816,0.9726,판매,0,Y,37.3013,35.6983,1.3056,1.9634,-1.3684,1.116,보증,0,229147656,002116770513,1.4803,-0.808,-0.4606,-0.836,0,KPN1404,20170411,0,0,참여,0.4562,0,-0.1896,0,0.3976,HA5701,1.5824,-0.5404,0,0,225614380,001225614380,001225322349,225322349,KPN1047,,
,0,Y,0.916,2.1978,2.4761,0.638,0.9694,판매,0,Y,61.194,41.1313,-0.1547,2.4471,1.369,1.1126,보증,0,228941805,002113111120,1.8009,0.7842,0.9491,0.7607,0,KPN1405,20170311,0,0,참여,1.6411,0,4.2549,0,4.4492,HA5701,3.1258,1.8486,0,0,225004739,001225004739,001226836179,226836179,KPN944,,
,0,Y,1.5291,1.3778,1.7855,10.4438,0.8885,판매,0,Y,46.1911,26.4188,1.8498,2.0758,-1.205,1.0282,보증,0,229142796,002114518073,0.9326,-0.713,0.4846,0.4456,0,KPN1406,20170203,0,0,참여,0.7202,0,2.3939,0,3.2771,HA5701,2.6143,-0.1748,0,0,225618338,001225618338,001227704296,227704296,KPN1046,,
,0,N,1.9986,2.7318,2.0871,11.7534,0.2735,미판매,0,N,52.7441,44.9339,2.1176,4.4288,-2.8807,0.3863,후보,0,229142819,002115089230,2.0254,-1.6876,2.1328,1.018,0,KPN1407,20170309,0,0,미참여,2.0885,0,5.2304,0,3.9266,HA5702,4.8894,1.8709,0,0,224935161,001224935161,001227032053,227032053,KPN950,,
,0,Y,0.1373,0.7365,2.0978,15.1301,0.9948,판매,0,Y,52.9762,36.8102,2.8078,-0.0975,-1.2396,1.1391,보증,0,228937417,002114435421,1.5459,-0.7331,0.1083,-0.2503,0,KPN1408,20170209,0,0,참여,2.6232,0,1.7192,0,0.1771,HA5701,0.562,0.5557,0,0,224671571,001224671571,001224557729,224557729,KPN918,,
KPN141,0,N,-0.2761,0.0205,-0.2724,1.723,-0.9335,미판매,0,N,1.4868,6.9196,0.0671,-2.1647,-0.8189,-0.8734,보증,0,211215351,000150167718,-0.2183,-0.4884,-0.2131,-0.9762,0,KPN141,19890425,0,0,미참여,-0.2399,0,-2.7581,0,-0.8578,HA5701,-1.4986,0.1595,0,0,,,,,,,
,0,Y,1.0501,1.401,2.1364,9.1844,2.0628,판매,0,Y,53.8137,36.2988,1.5924,1.2964,0.5693,2.2537,보증,0,229026572,002115025679,1.5157,0.3191,0.4393,0.3405,0,KPN1410,20170310,0,0,참여,2.3494,0,2.6851,0,-0.59,HA5701,0.7051,0.3574,0,0,225592891,001225592891,001227032830,227032830,KPN1049,,
,0,N,2.0316,2.5763,4.0515,14.1271,0.7285,미판매,0,N,95.4184,64.1165,2.6028,4.6988,-0.5819,0.8612,후보,0,229051976,002115025791,3.1576,-0.3505,0.484,1.9043,0,KPN1411,20170410,0,0,미참여,1.0603,0,5.0916,0,5.6865,HA5702,6.3585,0.7416,0,0,225567648,001225567648,001227032287,227032287,KPN990,,
,0,N,0.7786,0.8017,1.7706,6.193,-0.0793,미판매,0,N,45.8676,46.9949,0.9809,1.1104,0.7749,0.0182,후보,0,229026551,002107035653,2.147,0.4386,-0.1841,0.7116,0,KPN1412,20170211,0,0,미참여,-0.7818,0,1.356,0,2.4613,HA5702,1.2256,1.546,0,0,226846058,001226846058,001226987840,226987840,KPN1170,,
,0,N,0.0825,0.6487,1.6046,4.9556,0.5516,미판매,0,N,42.2622,43.1206,0.7279,1.8949,1.8425,0.6766,후보,0,229146562,002116077847,1.9184,1.0596,0.2407,0.7522,0,KPN1413,20170401,0,0,미참여,1.5692,0,1.4634,0,5.805,HA5702,2.1253,1.1885,0,0,226967600,001226967600,001227320364,227320364,KPN1158,,
,0,N,0.4555,0.8785,1.1937,3.4739,0.6691,미판매,0,N,33.3354,28.194,0.425,1.4572,-0.111,0.7992,후보,0,228996678,002115498578,1.0374,-0.0766,0.3575,1.0647,0,KPN1414,20170228,0,0,미참여,-0.4288,0,1.1604,0,2.9707,HA5702,1.2615,0.4095,0,0,225618338,001225618338,001226995886,226995886,KPN1046,,
,0,Y,0.3822,1.229,2.2549,8.3502,1.1219,판매,0,Y,56.3891,34.1553,1.4219,1.1688,1.5507,1.2717,보증,0,229146488,002114656286,1.3892,0.8898,0.6884,0.2292,0,KPN1415,20170320,0,0,참여,0.0887,0,3.2352,0,2.2082,HA5701,2.0813,0.2498,0,0,226967609,001226967609,001227508609,227508609,KPN1159,,
,0,Y,2.0442,2.1374,4.0169,23.9091,3.0812,판매,0,Y,94.6655,69.5529,4.6025,6.1811,-4.1377,3.3166,보증,0,228924458,002112442019,3.4784,-2.4187,1.0956,1.4896,0,KPN1416,20170222,0,0,참여,3.6131,0,7.4623,0,6.9417,HA5701,7.045,0.8908,0,0,225444009,001225444009,001227642101,227642101,KPN1012,,
,0,N,0.8217,1.0511,2.3133,15.2446,0.0062,미판매,0,N,57.6578,42.9885,2.8313,1.3728,-1.9714,0.1074,후보,0,229234791,002114566796,1.9106,-1.1587,-0.0741,0.4394,0,KPN1417,20170224,0,0,미참여,-0.2934,0,-0.3187,0,1.0028,HA5702,1.3574,0.7517,0,0,225549951,001225549951,001226584252,226584252,KPN1032,,
,0,N,0.8803,2.273,1.8783,2.1752,0.5234,미판매,0,N,48.2075,36.2213,0.1595,-0.1601,5.3457,0.6472,후보,0,229151362,002115030426,1.5112,3.0972,0.365,-0.0594,0,KPN1418,20170323,0,0,미참여,2.7579,0,3.2185,0,2.5654,HA5702,0.3908,1.1234,0,0,226967609,001226967609,001227780390,227780390,KPN1159,,
KPN142,0,N,0.3778,-0.1132,-0.7536,-2.8014,-0.1185,미판매,0,N,-8.9678,-4.5509,-0.8578,0.5943,-0.1805,-0.0228,보증,0,211215017,001211215017,-0.8953,-0.1171,-0.0996,0.2182,0,KPN142,19890525,0,0,미참여,-0.0234,0,1.3391,0,-1.3412,HA5701,0.2275,0.2799,0,0,,,,,,,
,0,Y,0.7362,0.9683,3.1239,11.856,2.1587,판매,0,Y,75.2676,53.2701,2.1385,3.0182,0.9284,2.3539,보증,0,228921696,002114029159,2.5174,0.5279,0.3284,1.0281,0,KPN1420,20170304,0,0,참여,-0.0921,0,2.3217,0,3.1774,HA5701,2.847,0.1462,0,0,225618338,001225618338,001226355348,226355348,KPN1046,,
,0,Y,0.7193,1.7755,2.4581,8.0772,1.8049,판매,0,Y,60.8033,29.648,1.3661,1.253,1.2642,1.9846,보증,0,229062989,002116279276,1.1232,0.7232,1.0923,0.4508,0,KPN1421,20170319,0,0,참여,0.535,0,1.2653,0,5.653,HA5701,0.9305,0.5176,0,0,225618338,001225618338,001225787658,225787658,KPN1046,,
,0,Y,1.2214,2.0473,1.5704,12.2238,2.1056,판매,0,Y,41.5183,22.4559,2.2137,-1.5621,-0.7747,2.2985,보증,0,229063589,002116271438,0.6987,-0.4627,0.3737,0.1426,0,KPN1422,20170316,0,0,참여,1.816,0,1.6009,0,3.1092,HA5701,-0.4116,1.0934,0,0,225444009,001225444009,001227647098,227647098,KPN1012,,
,0,Y,1.8319,1.787,2.4426,4.2518,1.2758,판매,0,Y,60.4661,52.0472,0.584,2.5884,-0.1738,1.4324,보증,0,229068654,002114547123,2.4452,-0.1131,0.4001,0.9075,0,KPN1423,20170216,0,0,참여,2.3118,0,3.9611,0,6.5997,HA5701,2.7283,2.0675,0,0,226967609,001226967609,001227053682,227053682,KPN1159,,
,0,N,1.4362,2.8363,2.6091,16.2113,-0.2606,미판매,0,N,64.0831,48.1038,3.0289,2.4586,-1.7114,-0.171,후보,0,228970595,002114657019,2.2125,-1.0075,0.8791,0.369,0,KPN1424,20170308,0,0,미참여,2.222,0,2.8004,0,4.7976,HA5702,2.9576,2.3275,0,0,225004739,001225004739,001227508592,227508592,KPN944,,
,0,Y,1.2099,2.8277,1.9194,11.6898,0.1625,판매,0,Y,49.0997,40.6215,2.1046,1.7646,-2.652,0.2706,보증,0,229174061,002114657424,1.7709,-1.5546,0.8151,0.0675,0,KPN1425,20170401,0,0,참여,2.7821,0,2.2299,0,0.8518,HA5701,1.9442,0.8059,0,0,225004739,001225004739,001227508264,227508264,KPN944,,
,0,N,0.3369,1.392,0.8779,2.2652,-0.9666,미판매,0,N,26.475,34.8473,0.1779,-0.2318,-1.2424,-0.9078,후보,0,229004020,002113281288,1.4301,-0.7347,-0.6966,-1.0156,0,KPN1426,20170216,0,0,미참여,0.0808,0,0.6168,0,-1.0764,HA5702,-0.4025,-0.2706,0,0,225219852,001225219852,001226750487,226750487,KPN1017,,
,0,N,0.8573,0.485,1.2986,10.9554,1.4817,미판매,0,N,35.6152,27.2539,1.9544,1.2324,-0.9522,1.6473,후보,0,228944161,002116301130,0.9819,-0.5659,0.2661,0.4246,0,KPN1427,20170316,0,0,미참여,0.7194,0,2.728,0,1.799,HA5702,1.1831,0.1201,0,0,225549922,001225549922,001226220379,226220379,KPN1034,,
,0,N,1.3608,1.4265,2.3854,15.2974,0.0968,미판매,0,N,59.2242,34.5089,2.8421,3.7041,-0.8434,0.2019,후보,0,229009896,002118311073,1.4101,-0.5026,0.4967,0.6358,0,KPN1428,20170408,0,0,미참여,0.7585,0,2.091,0,4.0499,HA5702,2.9712,1.8996,0,0,225549922,001225549922,001226976786,226976786,KPN1034,,
KPN144,0,N,0.0448,-0.2052,-0.5435,-0.1947,0.1699,미판매,0,N,-4.4039,5.0579,-0.325,2.2386,1.4314,0.2783,보증,0,221047888,000150167726,-0.3282,0.8205,-0.4008,0.181,0,KPN144,19891019,0,0,미참여,-0.1426,0,0.0918,0,-1.4966,HA5701,2.393,-0.3494,0,0,711006776,001711006776,001221023010,221023010,KPN014,,
,0,N,0.1478,1.0166,1.7161,12.8743,0.6088,미판매,0,N,44.683,42.658,2.3467,0.8207,-0.3965,0.7363,후보,0,229461899,002121195664,1.8911,-0.2427,1.0041,0.2547,0,KPN1440,20171007,0,0,미참여,1.7413,0,3.3892,0,2.4074,HA5702,1.5523,1.0531,0,0,224935161,001224935161,001226939679,226939679,KPN950,,
,0,Y,0.1029,0.2122,0.9366,11.9171,1.8678,판매,0,Y,27.7512,30.2046,2.151,0.794,-1.8689,2.0503,보증,0,229492505,002121917801,1.156,-1.0991,0.1739,-0.098,0,KPN1441,20170901,0,0,참여,1.2135,0,1.3375,0,1.0243,HA5701,1.3168,0.982,0,0,225300578,001225300578,001225678387,225678387,KPN1009,,
,0,Y,0.3599,1.3879,2.5607,9.5035,1.4415,판매,0,Y,63.0309,52.2273,1.6576,1.2414,0.8357,1.6053,보증,0,229324312,002120651336,2.4559,0.474,0.8904,0.7619,0,KPN1442,20170813,0,0,참여,2.1814,0,0.6152,0,6.3028,HA5701,0.7986,0.9321,0,0,227217445,001227217445,001226572811,226572811,KPN1203,,
,0,N,1.1105,1.2354,1.9251,6.7337,0.0361,미판매,0,N,49.2242,46.1291,1.0914,2.1373,-0.4317,0.1386,후보,0,229423313,002120651640,2.0959,-0.2632,0.2218,0.4288,0,KPN1443,20170906,0,0,미참여,-0.7055,0,3.0466,0,3.9318,HA5702,2.4491,0.2696,0,0,226153696,001226153696,001227421032,227421032,KPN1055,,
,0,Y,1.3168,1.3734,1.9423,16.702,1.5494,판매,0,Y,49.5973,25.9727,3.1292,2.1801,-2.2545,1.718,보증,0,229373728,002122331125,0.9063,-1.3234,0.3694,0.1995,0,KPN1444,20170827,0,0,참여,2.7543,0,1.456,0,2.2146,HA5701,2.3109,0.3598,0,0,225444009,001225444009,001226982930,226982930,KPN1012,,
,0,N,1.4856,1.7565,3.0611,11.3834,0.4548,미판매,0,N,73.9013,60.9672,2.0419,2.9321,0.5642,0.5756,후보,0,229430946,002121292147,2.9717,0.3161,0.9462,0.6044,0,KPN1445,20170825,0,0,미참여,3.1566,0,4.3284,0,4.5064,HA5702,2.9857,1.7855,0,0,227303281,001227303281,001228095621,228095621,KPN1194,,
,0,Y,0.5736,1.1954,3.3918,7.7394,1.7084,판매,0,Y,81.0871,64.9885,1.297,6.0981,0.8172,1.8839,보증,0,229321446,002122088749,3.209,0.4632,1.0814,1.1848,0,KPN1446,20170817,0,0,참여,1.9157,0,5.3132,0,7.1176,HA5701,5.3619,1.0869,0,0,227217445,001227217445,001228056242,228056242,KPN1203,,
,0,Y,1.1262,2.1312,3.5167,14.156,2.8791,판매,0,Y,83.7994,50.6228,2.6087,2.1549,2.208,3.1057,보증,0,229440325,002122096757,2.3612,1.2722,1.3469,1.657,0,KPN1447,20170903,0,0,참여,2.683,0,3.4277,0,8.2233,HA5701,2.1374,1.5308,0,0,227217445,001227217445,001228056241,228056241,KPN1203,,
,0,Y,0.6698,1.3378,1.9673,5.4388,2.0516,판매,0,Y,50.1404,37.7527,0.8267,1.1813,1.9606,2.2421,보증,0,229444583,002122607683,1.6015,1.1283,0.5972,0.483,0,KPN1448,20170904,0,0,참여,0.2643,0,1.3794,0,4.5498,HA5701,1.0868,0.7872,0,0,225966656,001225966656,001226009157,226009157,KPN1064,,
KPN145,0,N,0.32,-0.7017,-0.3027,0.2078,-1.2511,미판매,0,N,0.8283,4.3166,-0.2427,2.2216,-3.4727,-1.2048,보증,0,221026874,000150167734,-0.3719,-2.0319,-0.9255,0.36,0,KPN145,19880818,0,0,미참여,-0.8439,0,2.4836,0,-0.3821,HA5701,2.422,-0.4678,0,0,711005908,001711005908,000211125128,211125128,K131,,
,0,N,0.7348,1.0034,2.541,10.5388,-0.2655,미판매,0,N,62.6047,39.8774,1.8693,-1.2118,0.708,-0.1762,후보,0,229384791,002117902649,1.7269,0.3997,-0.2253,0.6609,0,KPN1450,20170916,0,0,미참여,1.1243,0,3.8152,0,2.395,HA5702,-0.3224,0.5354,0,0,224671571,001224671571,001228072638,228072638,KPN918,,
,0,N,1.0253,1.9017,3.1105,16.244,1.5456,미판매,0,N,74.9757,61.7726,3.0356,5.237,-2.8665,1.714,후보,0,229349383,002121595182,3.0192,-1.6793,1.3602,0.7795,0,KPN1451,20170808,0,0,미참여,2.9998,0,3.9501,0,4.4407,HA5702,5.3507,1.2727,0,0,227015783,001227015783,001228072657,228072657,KPN1202,,
,0,N,2.282,2.3083,3.3,11.6461,-0.0936,미판매,0,N,79.0912,59.6131,2.0956,8.5102,-1.2965,0.0032,후보,0,229349385,002121595203,2.8918,-0.7662,1.7433,1.5364,0,KPN1452,20170808,0,0,미참여,2.9902,0,8.1402,0,5.0152,HA5702,8.1226,1.6508,0,0,225876464,001225876464,001228072663,228072663,KPN1060,,
,0,N,2.2228,2.3168,2.0043,11.9326,1.1655,미판매,0,N,50.9437,36.7583,2.1542,4.3921,-3.635,1.3173,후보,0,229389961,002121529930,1.5428,-2.1263,0.9201,0.6555,0,KPN1453,20170916,0,0,미참여,2.3659,0,5.6667,0,4.304,HA5702,4.4119,0.6134,0,0,225444009,001225444009,001228044245,228044245,KPN1012,,
,0,N,0.3321,0.6641,2.064,7.0628,-0.3914,미판매,0,N,52.2417,48.938,1.1587,1.3589,0.4464,-0.3076,후보,0,229409585,002121080605,2.2617,0.2475,0.2641,0.1727,0,KPN1454,20170826,0,0,미참여,0.9342,0,0.1993,0,2.9066,HA5702,1.4177,0.857,0,0,226153696,001226153696,001226817127,226817127,KPN1055,,
,0,N,0.5461,1.4468,2.1816,5.8409,1.0325,미판매,0,N,54.797,48.516,0.9089,-1.654,-1.5425,1.1785,후보,0,229535090,002121550151,2.2368,-0.9093,0.6404,0.2891,0,KPN1455,20171015,0,0,미참여,2.0753,0,0.0946,0,3.988,HA5702,-1.1238,0.5468,0,0,227217445,001227217445,001225659060,225659060,KPN1203,,
,0,Y,1.2313,1.78,3.0593,15.1,1.7051,판매,0,Y,73.8623,53.3366,2.8017,4.1648,0.3247,1.8805,보증,0,229440811,002120037439,2.5213,0.1768,1.1338,1.4469,0,KPN1456,20170821,0,0,참여,1.0638,0,4.3805,0,6.1054,HA5701,4.4483,2.5038,0,0,225300578,001225300578,001226654704,226654704,KPN1009,,
,0,N,1.228,0.7336,2.6685,7.9532,-1.2194,미판매,0,N,65.373,49.1012,1.3407,3.4684,1.6969,-1.1717,후보,0,229521782,002120840108,2.2714,0.9749,1.0726,0.7192,0,KPN1457,20170814,0,0,미참여,2.5205,0,4.3447,0,2.498,HA5702,2.9409,1.4322,0,0,225876464,001225876464,001227605202,227605202,KPN1060,,
,0,Y,1.1777,1.8968,2.6741,12.8334,0.5606,판매,0,Y,65.4957,57.6278,2.3384,5.114,-2.2514,0.686,보증,0,229386131,002122485066,2.7746,-1.3216,0.9836,0.5837,0,KPN1458,20170811,0,0,참여,-0.2543,0,4.6616,0,2.7696,HA5701,5.16,0.6957,0,0,227303281,001227303281,001226803072,226803072,KPN1194,,
KPN146,0,N,-1.2644,-1.1868,-0.3214,-4.2785,0.1644,미판매,0,N,0.4212,-14.2452,-1.1598,0.2716,1.5158,0.2725,보증,0,221052499,000150167742,-1.4675,0.8696,-0.1052,-0.2118,0,KPN146,19900309,0,0,미참여,-2.1054,0,-1.997,0,-1.3713,HA5701,1.1373,-0.7292,0,0,711007017,001711007017,001251002682,251002682,KPN037,,
,0,N,-0.6798,0.3753,1.6156,9.0653,0.4991,미판매,0,N,42.501,37.0635,1.568,-1.4387,-1.3731,0.6218,후보,0,229370755,002121709264,1.5609,-0.8107,0.0779,-0.6602,0,KPN1460,20170830,0,0,미참여,-1.4162,0,-1.3235,0,-2.6037,HA5702,-0.988,0.0336,0,0,225300578,001225300578,001225551692,225551692,KPN1009,,
,0,Y,0.5671,1.3245,2.4727,12.1736,1.9553,판매,0,Y,61.1209,47.2689,2.2035,2.6733,-2.3565,2.1416,보증,0,229503166,002120004339,2.1632,-1.3827,1.2878,0.6172,0,KPN1461,20170831,0,0,참여,-0.1793,0,2.7907,0,3.1833,HA5701,2.7692,1.3132,0,0,227217445,001227217445,001225107653,225107653,KPN1203,,
,0,N,0.932,1.076,2.5712,13.4102,0.5807,미판매,0,N,63.259,51.6649,2.4563,-0.2592,1.1254,0.707,후보,0,229503154,002121368412,2.4227,0.6425,-0.1879,0.4396,0,KPN1462,20171011,0,0,미참여,3.5776,0,1.7221,0,3.0648,HA5702,-0.3288,0.5571,0,0,224671571,001224671571,001225004858,225004858,KPN918,,
,0,Y,0.9439,1.1005,2.492,15.2231,0.5038,판매,0,Y,61.5404,47.5354,2.8269,3.9652,-1.0326,0.6268,보증,0,229503163,002121368470,2.1789,-0.6127,1.288,0.8354,0,KPN1463,20171106,0,0,참여,3.6716,0,3.4873,0,2.7187,HA5701,3.3751,1.609,0,0,225876464,001225876464,001225331799,225331799,KPN1060,,
,0,N,0.5684,0.8101,1.9012,7.6235,-0.1271,미판매,0,N,48.7055,43.9169,1.2733,1.1666,-0.9005,-0.0317,후보,0,229479117,002121175919,1.9654,-0.5359,-0.1497,-0.5003,0,KPN1464,20170816,0,0,미참여,0.6724,0,4.0801,0,1.0041,HA5702,1.8577,0.9667,0,0,224671571,001224671571,001227550204,227550204,KPN918,,
,0,Y,2.0137,2.7289,3.0808,13.8747,0.552,미판매,0,N,74.3313,49.3426,2.5512,4.2148,0.998,0.677,후보,0,229894426,002122585161,2.2856,0.5684,1.1137,0.4539,0,KPN1465,20180203,0,0,참여,3.1806,0,7.8147,0,4.5946,HA5702,5.105,1.8131,0,0,225966791,001225966791,001227587667,227587667,KPN1061,,
,0,N,0.5874,0.9083,1.6009,3.27,0.3006,미판매,0,N,42.1825,42.9627,0.3833,0.8811,3.304,0.4147,후보,0,229893888,002122585514,1.909,1.9097,0.0205,0.9324,0,KPN1466,20180211,0,0,미참여,1.8501,0,-0.2087,0,4.437,HA5702,0.5314,0.8074,0,0,227103072,001227103072,001227587860,227587860,KPN1215,,
,0,N,0.9399,1.5937,2.3846,15.8204,1.3063,미판매,0,N,59.2065,49.675,2.949,1.7876,-1.0497,1.4643,후보,0,229894443,002124797758,2.3052,-0.6226,0.6953,0.1673,0,KPN1467,20180303,0,0,미참여,0.2552,0,1.9067,0,2.5708,HA5702,1.9436,0.3113,0,0,225966545,001225966545,001226750487,226750487,KPN1062,,
,0,Y,1.2,2.1321,3.463,10.5042,0.5269,판매,0,Y,82.6324,72.8387,1.8622,4.222,1.1466,0.6509,후보,0,229894042,002124798822,3.6724,0.6548,0.9598,1.5897,0,KPN1468,20180320,0,0,참여,2.9541,0,5.9306,0,5.5747,HA5702,4.5559,0.8714,0,0,226270008,001226270008,001227303066,227303066,KPN1115,,
KPN147,0,N,0.5297,-0.6126,-0.715,-0.6257,0.5775,미판매,0,N,-8.1283,4.4548,-0.4131,0.8265,-3.0076,0.7036,보증,0,221052500,000150167750,-0.3638,-1.7614,-0.1936,0.4307,0,KPN147,19900330,0,0,미참여,-1.037,0,0.7772,0,-1.5098,HA5701,0.5589,-1.474,0,0,711006946,001711006946,001251002569,251002569,KPN036,,
,0,N,0.2007,0.8472,1.6875,9.2362,1.6469,미판매,0,N,44.0617,25.0856,1.603,-0.462,2.2722,1.8198,후보,0,229727242,002126129356,0.8539,1.3095,0.5054,0.7015,0,KPN1470,20180312,0,0,미참여,0.7262,0,0.3273,0,2.8716,HA5702,0.1504,0.6928,0,0,226967609,001226967609,001226445467,226445467,KPN1159,,
,0,N,0.3546,0.9727,1.6769,5.0594,1.5506,미판매,0,N,43.8321,34.9824,0.7491,1.4749,3.9038,1.7193,후보,0,229727243,002126129372,1.438,2.2585,0.3023,0.5447,0,KPN1471,20180312,0,0,미참여,1.3063,0,3.2566,0,2.6014,HA5702,1.5617,0.58,0,0,226967609,001226967609,001227700579,227700579,KPN1159,,
,0,Y,0.2467,0.9402,2.1924,13.408,-0.039,미판매,0,N,55.0308,60.6127,2.4558,2.4713,-2.7625,0.0602,후보,0,229638223,002122988490,2.9508,-1.6189,0.3304,0.6112,0,KPN1472,20180312,0,0,참여,0.907,0,4.5454,0,0.963,HA5702,2.6973,1.1525,0,0,224935161,002050220095,002306421488,226874948,KPN950,,
,0,N,1.1194,2.3537,2.3569,10.9348,1.5692,미판매,0,N,58.6044,39.4076,1.9502,3.7738,-0.8537,1.7387,후보,0,229769293,002126026427,1.6992,-0.5087,1.0263,1.3094,0,KPN1473,20180308,0,0,미참여,1.178,0,4.0884,0,4.1938,HA5702,3.5001,1.3267,0,0,225980340,001225980340,001227669435,227669435,KPN1069,,
,0,N,0.7899,0.6857,2.6141,8.1803,0.25,미판매,0,N,64.1921,60.1182,1.3871,-0.7055,1.827,0.3618,후보,0,229696635,002127351666,2.9216,1.0505,0.4064,0.78,0,KPN1474,20180418,0,0,미참여,2.2161,0,4.0169,0,3.0197,HA5702,0.9736,0.4505,0,0,226270008,001226270008,001225464991,225464991,KPN1115,,
,0,N,1.6984,2.8507,4.4486,16.6869,1.1181,미판매,0,N,104.0438,85.8972,3.1261,5.5977,-1.3635,1.2679,후보,0,229600309,002126101003,4.4431,-0.8051,1.0445,2.0555,0,KPN1475,20180307,0,0,미참여,2.8636,0,5.488,0,6.6921,HA5702,5.2868,1.0568,0,0,226100280,001226100280,001227554382,227554382,KPN1081,,
,0,N,1.7016,1.7023,2.3725,7.8727,1.3494,미판매,0,N,58.9442,38.9993,1.3242,4.0567,-0.2382,1.5092,후보,0,229600307,002126100985,1.6751,-0.1506,0.888,0.31,0,KPN1476,20180305,0,0,미참여,1.7918,0,6.049,0,1.225,HA5702,4.0625,0.9764,0,0,225966656,001225966656,001227579222,227579222,KPN1064,,
,0,Y,1.8357,2.6317,4.4761,16.4532,0.6072,미판매,0,N,104.6419,85.7545,3.0783,5.6353,-0.7142,0.7347,후보,0,229713970,002126145284,4.4347,-0.4275,1.1243,0.923,0,KPN1477,20180303,0,0,참여,2.1313,0,7.9594,0,5.0964,HA5702,6.6071,1.7866,0,0,225300578,001225300578,001227762712,227762712,KPN1009,,
,0,Y,1.3801,2.3875,3.7729,13.8876,0.1408,판매,0,Y,89.3649,77.0023,2.5538,5.8658,-1.4512,0.2479,후보,0,229590209,002126139296,3.9181,-0.8561,1.3888,1.5311,0,KPN1478,20180218,0,0,참여,1.7625,0,6.0973,0,4.8851,HA5702,5.7917,0.8489,0,0,225980340,001225980340,001228021584,228021584,KPN1069,,
KPN148,0,N,0.2637,-1.4402,-1.2549,-1.6237,-1.6594,미판매,0,N,-19.8579,-5.0061,-0.6171,-2.0802,1.1924,-1.6309,보증,0,221042681,000150167768,-0.9222,0.6815,-0.1819,-0.7117,0,KPN148,19900716,0,0,미참여,-0.9849,0,-1.8738,0,-2.3807,HA5701,-1.6914,-0.8283,0,0,711006560,001711006560,001221019137,221019137,KPN013,,
